
400,ビーダル,Bibarel,79,85,60,55,60,71,410,ノーマル,みず,たんじゅん てんねん (ムラっけ),1.0,31.5/d
401,コロボーシ,Kricketot,37,25,41,25,41,25,194,むし,,だっぴ (にげあし),0.3,2.2/f
402,コロトック,Kricketune,77,85,51,55,51,65,384,むし,,むしのしらせ (テクニシャン),1.0,25.5/d
403,コリンク,Shinx,45,65,34,40,34,45,263,でんき,,とうそうしん いかく (こんじょう),0.5,9.5/f
404,ルクシオ,Luxio,60,85,49,60,49,60,363,でんき,,とうそうしん いかく (こんじょう),0.9,30.5/d
405,レントラー,Luxray,80,120,79,95,79,70,523,でんき,,とうそうしん いかく (こんじょう),1.4,42.0/d
406,スボミー,Budew,40,30,35,50,70,55,280,くさ,どく,しぜんかいふく どくのトゲ (リーフガード),0.2,1.2/f
407,ロズレイド,Roserade,60,70,65,125,105,90,515,くさ,どく,しぜんかいふく どくのトゲ (テクニシャン),0.9,14.5/e
408,ズガイドス,Cranidos,67,125,40,30,30,58,350,いわ,,かたやぶり (ちからずく),0.9,31.5/d
409,ラムパルド,Rampardos,97,165,60,65,50,58,495,いわ,,かたやぶり (ちからずく),1.6,102.5/b
410,タテトプス,Shieldon,30,42,118,42,88,30,350,いわ,はがね,がんじょう (ぼうおん),0.5,57.0/c
411,トリデプス,Bastiodon,60,52,168,47,138,30,495,いわ,はがね,がんじょう (ぼうおん),1.3,149.5/b
412,ミノムッチ,Burmy,40,29,45,29,45,36,224,むし,,だっぴ (ぼうじん),0.2,3.4/f
413,ミノマダム草,Wormadam Plant,60,59,85,79,105,36,424,むし,くさ,きけんよち (ぼうじん),0.5,6.5/f
413-1,ミノマダム地,Wormadam Sandy,60,79,105,59,85,36,424,むし,じめん,きけんよち (ぼうじん),0.5,6.5/f
413-2,ミノマダム鋼,Wormadam Trash,60,69,95,69,95,36,424,むし,はがね,きけんよち (ぼうじん),0.5,6.5/f
414,ガーメイル,Mothim,70,94,50,94,50,66,424,むし,ひこう,むしのしらせ (いろめがね),0.9,23.3/e
415,ミツハニー,Combee,30,30,42,30,42,70,244,むし,ひこう,みつあつめ (はりきり),0.3,5.5/f
416,ビークイン,Vespiquen,70,80,102,80,102,40,474,むし,ひこう,プレッシャー (きんちょうかん),1.2,38.5/d
417,パチリス,Pachirisu,60,45,70,45,90,95,405,でんき,,にげあし ものひろい (ちくでん),0.4,3.9/f
418,ブイゼル,Buizel,55,65,35,60,30,85,330,みず,,すいすい (みずのベール),0.7,29.5/d
419,フローゼル,Floatzel,85,105,55,85,50,115,495,みず,,すいすい (みずのベール),1.1,33.5/d
420,チェリンボ,Cherubi,45,35,45,62,53,35,275,くさ,,ようりょくそ,0.4,3.3/f
421,チェリム,Cherrim,70,60,70,87,78,85,450,くさ,,フラワーギフト,0.5,9.3/f
422,カラナクシ,Shellos,76,48,48,57,62,34,325,みず,,ねんちゃく よびみず (すなのちから),0.3,6.3/f
423,トリトドン,Gastrodon,111,83,68,92,82,39,475,みず,じめん,ねんちゃく よびみず (すなのちから),0.9,29.9/d
424,エテボース,Ambipom,75,100,66,60,66,115,482,ノーマル,,テクニシャン ものひろい (スキルリンク),1.2,20.3/e
425,フワンテ,Drifloon,90,50,34,60,44,70,348,ゴースト,ひこう,ゆうばく かるわざ (ねつぼうそう),0.4,1.2/f
426,フワライド,Drifblim,150,80,44,90,54,80,498,ゴースト,ひこう,ゆうばく かるわざ (ねつぼうそう),1.2,15.0/e
427,ミミロル,Buneary,55,66,44,44,56,85,350,ノーマル,,にげあし ぶきよう (じゅうなん),0.4,5.5/f
428,ミミロップ,Lopunny,65,76,84,54,96,105,480,ノーマル,,メロメロボディ ぶきよう (じゅうなん),1.2,33.3/d
428-1,メガミミロップ,Mega Lopunny,65,136,94,54,96,135,580,ノーマル,かくとう,きもったま,1.3,28.3/d
429,ムウマージ,Mismagius,60,60,60,105,105,105,495,ゴースト,,ふゆう,0.9,4.4/f
430,ドンカラス,Honchkrow,100,125,52,105,52,71,505,あく,ひこう,ふみん きょううん (じしんかじょう),0.9,27.3/d
431,ニャルマー,Glameow,49,55,42,42,37,85,310,ノーマル,,じゅうなん マイペース (するどいめ),0.5,3.9/f
432,ブニャット,Purugly,71,82,64,64,59,112,452,ノーマル,,あついしぼう マイペース (まけんき),1.0,43.8/d
433,リーシャン,Chingling,45,30,50,65,50,45,285,エスパー,,ふゆう,0.2,0.6/f
434,スカンプー,Stunky,63,63,47,41,41,74,329,どく,あく,あくしゅう ゆうばく (するどいめ),0.4,19.2/e
435,スカタンク,Skuntank,103,93,67,71,61,84,479,どく,あく,あくしゅう ゆうばく (するどいめ),1.0,38.0/d
436,ドーミラー,Bronzor,57,24,86,24,86,23,300,はがね,エスパー,ふゆう たいねつ (ヘヴィメタル),0.5,60.5/c
437,ドータクン,Bronzong,67,89,116,79,116,33,500,はがね,エスパー,ふゆう たいねつ (ヘヴィメタル),1.3,187.0/b
438,ウソハチ,Bonsly,50,80,95,10,45,10,290,いわ,,がんじょう いしあたま (びびり),0.5,15.0/e
439,マネネ,Mime Jr.,20,25,45,70,90,60,310,エスパー,フェアリー,ぼうおん フィルター (テクニシャン),0.6,13.0/e
440,ピンプク,Happiny,100,5,5,15,65,30,220,ノーマル,,しぜんかいふく てんのめぐみ (フレンドガード),0.6,24.4/e
441,ペラップ,Chatot,76,65,45,92,42,91,411,ノーマル,ひこう,するどいめ ちどりあし (はとむね),0.5,1.9/f
442,ミカルゲ,Spiritomb,50,92,108,92,108,35,485,ゴースト,あく,プレッシャー (すりぬけ),1.0,108.0/b
443,フカマル,Gible,58,70,45,40,45,42,300,ドラゴン,じめん,すながくれ (さめはだ),0.7,20.5/e
444,ガバイト,Gabite,68,90,65,50,55,82,410,ドラゴン,じめん,すながくれ (さめはだ),1.4,56.0/c
445,ガブリアス,Garchomp,108,130,95,80,85,102,600,ドラゴン,じめん,すながくれ (さめはだ),1.9,95.0/c
445-1,メガガブリアス,Mega Garchomp,108,170,115,120,95,92,700,ドラゴン,じめん,すなのちから,1.9,95.0/c
446,ゴンベ,Munchlax,135,85,40,40,85,5,390,ノーマル,,ものひろい あついしぼう (くいしんぼう),0.6,105.0/b
447,リオル,Riolu,40,70,40,35,40,60,285,かくとう,,ふくつのこころ せいしんりょく (いたずらごころ),0.7,20.2/e
448,ルカリオ,Lucario,70,110,70,115,70,90,525,かくとう,はがね,ふくつのこころ せいしんりょく (せいぎのこころ),1.2,54.0/c
448-1,メガルカリオ,Mega Lucario,70,145,88,140,70,112,625,かくとう,はがね,てきおうりょく,1.3,57.5/c
449,ヒポポタス,Hippopotas,68,72,78,38,42,32,330,じめん,,すなおこし (すなのちから),0.8,49.5/d
450,カバルドン,Hippowdon,108,112,118,68,72,47,525,じめん,,すなおこし (すなのちから),2.0,300.0/a
451,スコルピ,Skorupi,40,50,90,30,55,65,330,どく,むし,カブトアーマー スナイパー (するどいめ),0.8,12.0/e
452,ドラピオン,Drapion,70,90,110,60,75,95,500,どく,あく,カブトアーマー スナイパー (するどいめ),1.3,61.5/c
453,グレッグル,Croagunk,48,61,40,61,40,50,300,どく,かくとう,きけんよち かんそうはだ (どくしゅ),0.7,23.0/e
454,ドクロッグ,Toxicroak,83,106,65,86,65,85,490,どく,かくとう,きけんよち かんそうはだ (どくしゅ),1.3,44.4/d
455,マスキッパ,Carnivine,74,100,72,90,72,46,454,くさ,,ふゆう,1.4,27.0/d
456,ケイコウオ,Finneon,49,49,56,49,61,66,330,みず,,すいすい よびみず (みずのベール),0.4,7.0/f
457,ネオラント,Lumineon,69,69,76,69,86,91,460,みず,,すいすい よびみず (みずのベール),1.2,24.0/e
458,タマンタ,Mantyke,45,20,50,60,120,50,345,みず,ひこう,すいすい ちょすい (みずのベール),1.0,65.0/c
459,ユキカブリ,Snover,60,62,50,62,60,40,334,くさ,こおり,ゆきふらし (ぼうおん),1.0,50.5/c
460,ユキノオー,Abomasnow,90,92,75,92,85,60,494,くさ,こおり,ゆきふらし (ぼうおん),2.2,135.5/b
460-1,メガユキノオー,Mega Abomasnow,90,132,105,132,105,30,594,くさ,こおり,ゆきふらし,2.7,185.0/b
461,マニューラ,Weavile,70,120,65,45,85,125,510,あく,こおり,プレッシャー (わるいてぐせ),1.1,34.0/d
462,ジバコイル,Magnezone,70,70,115,130,90,60,535,でんき,はがね,じりょく がんじょう (アナライズ),1.2,180.0/b
463,ベロベルト,Lickilicky,110,85,95,80,95,50,515,ノーマル,,マイペース どんかん (ノーてんき),1.7,140.0/b
464,ドサイドン,Rhyperior,115,140,130,55,55,40,535,じめん,いわ,ひらいしん ハードロック (すてみ),2.4,282.8/a
465,モジャンボ,Tangrowth,100,100,125,110,50,50,535,くさ,,ようりょくそ リーフガード (さいせいりょく),2.0,128.6/b
466,エレキブル,Electivire,75,123,67,95,85,95,540,でんき,,でんきエンジン (やるき),1.8,138.6/b
467,ブーバーン,Magmortar,75,95,67,125,95,83,540,ほのお,,ほのおのからだ (やるき),1.6,68.0/c
468,トゲキッス,Togekiss,85,50,95,120,115,80,545,フェアリー,ひこう,はりきり てんのめぐみ (きょううん),1.5,38.0/d
469,メガヤンマ,Yanmega,86,76,86,116,56,95,515,むし,ひこう,かそく いろめがね (おみとおし),1.9,51.5/c
470,リーフィア,Leafeon,65,110,130,60,65,95,525,くさ,,リーフガード (ようりょくそ),1.0,25.5/d
471,グレイシア,Glaceon,65,60,110,130,95,65,525,こおり,,ゆきがくれ (アイスボディ),0.8,25.9/d
472,グライオン,Gliscor,75,95,125,45,75,95,510,じめん,ひこう,かいりきバサミ すながくれ (ポイズンヒール),2.0,42.5/d
473,マンムー,Mamoswine,110,130,80,70,60,80,530,こおり,じめん,どんかん ゆきがくれ (あついしぼう),2.5,291.0/a
474,ポリゴンＺ,Porygon-Z,85,80,70,135,75,90,535,ノーマル,,てきおうりょく ダウンロード (アナライズ),0.9,34.0/d
475,エルレイド,Gallade,68,125,65,65,115,80,518,エスパー,かくとう,ふくつのこころ (せいぎのこころ),1.6,52.0/c
475-1,メガエルレイド,Mega Gallade,68,165,95,65,115,110,618,エスパー,かくとう,せいしんりょく,1.6,56.4/c
476,ダイノーズ,Probopass,60,55,145,75,150,40,525,いわ,はがね,がんじょう じりょく (すなのちから),1.4,340.0/a
477,ヨノワール,Dusknoir,45,100,135,65,135,45,525,ゴースト,,プレッシャー (おみとおし),2.2,106.6/b
478,ユキメノコ,Froslass,70,80,70,80,70,110,480,こおり,ゴースト,ゆきがくれ (のろわれボディ),1.3,26.6/d
479,ロトム,Rotom,50,50,77,95,77,91,440,でんき,ゴースト,ふゆう,0.3,0.3/f
479-1,ロトム炎,Heat Rotom,50,65,107,105,107,86,520,でんき,ほのお,ふゆう,0.3,0.3/f
479-2,ロトム水,Wash Rotom,50,65,107,105,107,86,520,でんき,みず,ふゆう,0.3,0.3/f
479-3,ロトム氷,Frost Rotom,50,65,107,105,107,86,520,でんき,こおり,ふゆう,0.3,0.3/f
479-4,ロトム飛,Fan Rotom,50,65,107,105,107,86,520,でんき,ひこう,ふゆう,0.3,0.3/f
479-5,ロトム草,Mow Rotom,50,65,107,105,107,86,520,でんき,くさ,ふゆう,0.3,0.3/f
480,ユクシー,Uxie,75,75,130,75,130,95,580,エスパー,,ふゆう,0.3,0.3/f
481,エムリット,Mesprit,80,105,105,105,105,80,580,エスパー,,ふゆう,0.3,0.3/f
482,アグノム,Azelf,75,125,70,125,70,115,580,エスパー,,ふゆう,0.3,0.3/f
483,ディアルガ,Dialga,100,120,120,150,100,90,680,はがね,ドラゴン,プレッシャー (テレパシー),5.4,683.0/a
484,パルキア,Palkia,90,120,100,150,120,100,680,みず,ドラゴン,プレッシャー (テレパシー),4.2,336.0/a
485,ヒードラン,Heatran,91,90,106,130,106,77,600,ほのお,はがね,もらいび (ほのおのからだ),1.7,430.0/a
486,レジギガス,Regigigas,110,160,110,80,110,100,670,ノーマル,,スロースタート,3.7,420.0/a
487,ギラティナA,Giratina Altered,150,100,120,100,120,90,680,ゴースト,ドラゴン,プレッシャー (テレパシー),4.5,750.0/a
487-1,ギラティナO,Giratina Origin,150,120,100,120,100,90,680,ゴースト,ドラゴン,ふゆう,6.9,650.0/a
488,クレセリア,Cresselia,120,70,120,75,130,85,600,エスパー,,ふゆう,1.5,85.6/c
489,フィオネ,Phione,80,80,80,80,80,80,480,みず,,うるおいボディ,0.4,3.1/f
490,マナフィ,Manaphy,100,100,100,100,100,100,600,みず,,うるおいボディ,0.3,1.4/f
491,ダークライ,Darkrai,70,90,90,135,90,125,600,あく,,ナイトメア,1.5,50.5/c
492,シェイミL,Shaymin Land,100,100,100,100,100,100,600,くさ,,しぜんかいふく,0.2,2.1/f
492-1,シェイミS,Shaymin Sky,100,103,75,120,75,127,600,くさ,ひこう,てんのめぐみ,0.4,5.2/f
493,アルセウス,Arceus,120,120,120,120,120,120,720,ノーマル,,マルチタイプ,3.2,320.0/a
494,ビクティニ,Victini,100,100,100,100,100,100,600,エスパー,ほのお,しょうりのほし,0.4,4.0/f
495,ツタージャ,Snivy,45,45,55,45,55,63,308,くさ,,しんりょく (あまのじゃく),0.6,8.1/f
496,ジャノビー,Servine,60,60,75,60,75,83,413,くさ,,しんりょく (あまのじゃく),0.8,16.0/e
497,ジャローダ,Serperior,75,75,95,75,95,113,528,くさ,,しんりょく (あまのじゃく),3.3,63.0/c
498,ポカブ,Tepig,65,63,45,45,45,45,308,ほのお,,もうか (あついしぼう),0.5,9.9/f
499,チャオブー,Pignite,90,93,55,70,55,55,418,ほのお,かくとう,もうか (あついしぼう),1.0,55.5/c
500,エンブオー,Emboar,110,123,65,100,65,65,528,ほのお,かくとう,もうか (すてみ),1.6,150.0/b
501,ミジュマル,Oshawott,55,55,45,63,45,45,308,みず,,げきりゅう (シェルアーマー),0.5,5.9/f
502,フタチマル,Dewott,75,75,60,83,60,60,413,みず,,げきりゅう (シェルアーマー),0.8,24.5/e
503,ダイケンキ,Samurott,95,100,85,108,70,70,528,みず,,げきりゅう (シェルアーマー),1.5,94.6/c
504,ミネズミ,Patrat,45,55,39,35,39,42,255,ノーマル,,にげあし するどいめ (アナライズ),0.5,11.6/e
505,ミルホッグ,Watchog,60,85,69,60,69,77,420,ノーマル,,はっこう するどいめ (アナライズ),1.1,27.0/d
506,ヨーテリー,Lillipup,45,60,45,25,45,55,275,ノーマル,,やるき ものひろい (にげあし),0.4,4.1/f
507,ハーデリア,Herdier,65,80,65,35,65,60,370,ノーマル,,いかく すなかき (きもったま),0.9,14.7/e
508,ムーランド,Stoutland,85,110,90,45,90,80,500,ノーマル,,いかく すなかき (きもったま),1.2,61.0/c
509,チョロネコ,Purrloin,41,50,37,50,37,66,281,あく,,じゅうなん かるわざ (いたずらごころ),0.4,10.1/e
510,レパルダス,Liepard,64,88,50,88,50,106,446,あく,,じゅうなん かるわざ (いたずらごころ),1.1,37.5/d
511,ヤナップ,Pansage,50,53,48,53,48,64,316,くさ,,くいしんぼう (しんりょく),0.6,10.5/e
512,ヤナッキー,Simisage,75,98,63,98,63,101,498,くさ,,くいしんぼう (しんりょく),1.1,30.5/d
513,バオップ,Pansear,50,53,48,53,48,64,316,ほのお,,くいしんぼう (もうか),0.6,11.0/e
514,バオッキー,Simisear,75,98,63,98,63,101,498,ほのお,,くいしんぼう (もうか),1.0,28.0/d
515,ヒヤップ,Panpour,50,53,48,53,48,64,316,みず,,くいしんぼう (げきりゅう),0.6,13.5/e
516,ヒヤッキー,Simipour,75,98,63,98,63,101,498,みず,,くいしんぼう (げきりゅう),1.0,29.0/d
517,ムンナ,Munna,76,25,45,67,55,24,292,エスパー,,よちむ シンクロ (テレパシー),0.6,23.3/e
518,ムシャーナ,Musharna,116,55,85,107,95,29,487,エスパー,,よちむ シンクロ (テレパシー),1.1,60.5/c
519,マメパト,Pidove,50,55,50,36,30,43,264,ノーマル,ひこう,はとむね きょううん (とうそうしん),0.3,2.1/f
520,ハトーボー,Tranquill,62,77,62,50,42,65,358,ノーマル,ひこう,はとむね きょううん (とうそうしん),0.6,15.0/e
521,ケンホロウ,Unfezant,80,115,80,65,55,93,488,ノーマル,ひこう,はとむね きょううん (とうそうしん),1.2,29.0/d
522,シママ,Blitzle,45,60,32,50,32,76,295,でんき,,ひらいしん でんきエンジン (そうしょく),0.8,29.8/d
523,ゼブライカ,Zebstrika,75,100,63,80,63,116,497,でんき,,ひらいしん でんきエンジン (そうしょく),1.6,79.5/c
524,ダンゴロ,Roggenrola,55,75,85,25,25,15,280,いわ,,がんじょう くだけるよろい (すなのちから),0.4,18.0/e
525,ガントル,Boldore,70,105,105,50,40,20,390,いわ,,がんじょう くだけるよろい (すなのちから),0.9,102.0/b
526,ギガイアス,Gigalith,85,135,130,60,80,25,515,いわ,,がんじょう すなおこし (すなのちから),1.7,260.0/a
527,コロモリ,Woobat,65,45,43,55,43,72,323,エスパー,ひこう,てんねん ぶきよう (たんじゅん),0.4,2.1/f
528,ココロモリ,Swoobat,67,57,55,77,55,114,425,エスパー,ひこう,てんねん ぶきよう (たんじゅん),0.9,10.5/e
529,モグリュー,Drilbur,60,85,40,30,45,68,328,じめん,,すなかき すなのちから (かたやぶり),0.3,8.5/f
530,ドリュウズ,Excadrill,110,135,60,50,65,88,508,じめん,はがね,すなかき すなのちから (かたやぶり),0.7,40.4/d
531,タブンネ,Audino,103,60,86,60,86,50,445,ノーマル,,いやしのこころ さいせいりょく (ぶきよう),1.1,31.0/d
531-1,メガタブンネ,Mega Audino,103,60,126,80,126,50,545,ノーマル,フェアリー,いやしのこころ,1.5,32.0/d
532,ドッコラー,Timburr,75,80,55,25,35,35,305,かくとう,,こんじょう ちからずく (てつのこぶし),0.6,12.5/e
533,ドテッコツ,Gurdurr,85,105,85,40,50,40,405,かくとう,,こんじょう ちからずく (てつのこぶし),1.2,40.0/d
534,ローブシン,Conkeldurr,105,140,95,55,65,45,505,かくとう,,こんじょう ちからずく (てつのこぶし),1.4,87.0/c
535,オタマロ,Tympole,50,50,40,50,40,64,294,みず,,すいすい うるおいボディ (ちょすい),0.5,4.5/f
536,ガマガル,Palpitoad,75,65,55,65,55,69,384,みず,じめん,すいすい うるおいボディ (ちょすい),0.8,17.0/e
537,ガマゲロゲ,Seismitoad,105,95,75,85,75,74,509,みず,じめん,すいすい どくしゅ (ちょすい),1.5,62.0/c
538,ナゲキ,Throh,120,100,85,30,85,45,465,かくとう,,こんじょう せいしんりょく (かたやぶり),1.3,55.5/c
539,ダゲキ,Sawk,75,125,75,30,75,85,465,かくとう,,がんじょう せいしんりょく (かたやぶり),1.4,51.0/c
540,クルミル,Sewaddle,45,53,70,40,60,42,310,むし,くさ,むしのしらせ ようりょくそ (ぼうじん),0.3,2.5/f
541,クルマユ,Swadloon,55,63,90,50,80,42,380,むし,くさ,リーフガード ようりょくそ (ぼうじん),0.5,7.3/f
542,ハハコモリ,Leavanny,75,103,80,70,80,92,500,むし,くさ,むしのしらせ ようりょくそ (ぼうじん),1.2,20.5/e
543,フシデ,Venipede,30,45,59,30,39,57,260,むし,どく,どくのトゲ むしのしらせ (かそく),0.4,5.3/f
544,ホイーガ,Whirlipede,40,55,99,40,79,47,360,むし,どく,どくのトゲ むしのしらせ (かそく),1.2,58.5/c
545,ペンドラー,Scolipede,60,100,89,55,69,112,485,むし,どく,どくのトゲ むしのしらせ (かそく),2.5,200.5/a
546,モンメン,Cottonee,40,27,60,37,50,66,280,くさ,フェアリー,いたずらごころ すりぬけ (ようりょくそ),0.3,0.6/f
547,エルフーン,Whimsicott,60,67,85,77,75,116,480,くさ,フェアリー,いたずらごころ すりぬけ (ようりょくそ),0.7,6.6/f
548,チュリネ,Petilil,45,35,50,70,50,30,280,くさ,,ようりょくそ マイペース (リーフガード),0.5,6.6/f
549,ドレディア,Lilligant,70,60,75,110,75,90,480,くさ,,ようりょくそ マイペース (リーフガード),1.1,16.3/e
550,バスラオ赤,Basculin Red,70,92,65,80,55,98,460,みず,,すてみ てきおうりょく (かたやぶり),1.0,18.0/e
550-1,バスラオ青,Basculin Blue,70,92,65,80,55,98,460,みず,,いしあたま てきおうりょく (かたやぶり),1.0,18.0/e
551,メグロコ,Sandile,50,72,35,35,35,65,292,じめん,あく,いかく じしんかじょう (いかりのつぼ),0.7,15.2/e
552,ワルビル,Krokorok,60,82,45,45,45,74,351,じめん,あく,いかく じしんかじょう (いかりのつぼ),1.0,33.4/d
553,ワルビアル,Krookodile,95,117,80,65,70,92,519,じめん,あく,いかく じしんかじょう (いかりのつぼ),1.5,96.3/c
554,ダルマッカ,Darumaka,70,90,45,15,45,50,315,ほのお,,はりきり (せいしんりょく),0.6,37.5/d
555,ヒヒダルマN,Darmanitan Std,105,140,55,30,55,95,480,ほのお,,ちからずく (ダルマモード),1.3,92.9/c
555-1,ヒヒダルマD,Darmanitan Zen,105,30,105,140,105,55,540,ほのお,エスパー,ちからずく (ダルマモード),1.3,92.9/c
556,マラカッチ,Maractus,75,86,67,106,67,60,461,くさ,,ちょすい ようりょくそ (よびみず),1.0,28.0/d
557,イシズマイ,Dwebble,50,65,85,35,35,55,325,むし,いわ,がんじょう シェルアーマー (くだけるよろい),0.3,14.5/e
558,イワパレス,Crustle,70,105,125,65,75,45,485,むし,いわ,がんじょう シェルアーマー (くだけるよろい),1.4,200.0/a
559,ズルッグ,Scraggy,50,75,70,35,70,48,348,あく,かくとう,だっぴ じしんかじょう (いかく),0.6,11.8/e
560,ズルズキン,Scrafty,65,90,115,45,115,58,488,あく,かくとう,だっぴ じしんかじょう (いかく),1.1,30.0/d
561,シンボラー,Sigilyph,72,58,80,103,80,97,490,エスパー,ひこう,ミラクルスキン マジックガード (いろめがね),1.4,14.0/e
562,デスマス,Yamask,38,30,85,55,65,30,303,ゴースト,,ミイラ,0.5,1.5/f
563,デスカーン,Cofagrigus,58,50,145,95,105,30,483,ゴースト,,ミイラ,1.7,76.5/c
564,プロトーガ,Tirtouga,54,78,103,53,45,22,355,みず,いわ,ハードロック がんじょう (すいすい),0.7,16.5/e
565,アバゴーラ,Carracosta,74,108,133,83,65,32,495,みず,いわ,ハードロック がんじょう (すいすい),1.2,81.0/c
566,アーケン,Archen,55,112,45,74,45,70,401,いわ,ひこう,よわき,0.5,9.5/f
567,アーケオス,Archeops,75,140,65,112,65,110,567,いわ,ひこう,よわき,1.4,32.0/d
568,ヤブクロン,Trubbish,50,50,62,40,62,65,329,どく,,あくしゅう ねんちゃく (ゆうばく),0.6,31.0/d
569,ダストダス,Garbodor,80,95,82,60,82,75,474,どく,,あくしゅう くだけるよろい (ゆうばく),1.9,107.3/b
570,ゾロア,Zorua,40,65,40,80,40,65,330,あく,,イリュージョン,0.7,12.5/e
571,ゾロアーク,Zoroark,60,105,60,120,60,105,510,あく,,イリュージョン,1.6,81.1/c
572,チラーミィ,Minccino,55,50,40,40,40,75,300,ノーマル,,メロメロボディ テクニシャン (スキルリンク),0.4,5.8/f
573,チラチーノ,Cinccino,75,95,60,65,60,115,470,ノーマル,,メロメロボディ テクニシャン (スキルリンク),0.5,7.5/f
574,ゴチム,Gothita,45,30,50,55,65,45,290,エスパー,,おみとおし かちき (かげふみ),0.4,5.8/f
575,ゴチミル,Gothorita,60,45,70,75,85,55,390,エスパー,,おみとおし かちき (かげふみ),0.7,18.0/e
576,ゴチルゼル,Gothitelle,70,55,95,95,110,65,490,エスパー,,おみとおし かちき (かげふみ),1.5,44.0/d
577,ユニラン,Solosis,45,30,40,105,50,20,290,エスパー,,ぼうじん マジックガード (さいせいりょく),0.3,1.0/f
578,ダブラン,Duosion,65,40,50,125,60,30,370,エスパー,,ぼうじん マジックガード (さいせいりょく),0.6,8.0/f
579,ランクルス,Reuniclus,110,65,75,125,85,30,490,エスパー,,ぼうじん マジックガード (さいせいりょく),1.0,20.1/e
580,コアルヒー,Ducklett,62,44,50,44,50,55,305,みず,ひこう,するどいめ はとむね (うるおいボディ),0.5,5.5/f
581,スワンナ,Swanna,75,87,63,87,63,98,473,みず,ひこう,するどいめ はとむね (うるおいボディ),1.3,24.2/e
582,バニプッチ,Vanillite,36,50,50,65,60,44,305,こおり,,アイスボディ ゆきがくれ (くだけるよろい),0.4,5.7/f
583,バニリッチ,Vanillish,51,65,65,80,75,59,395,こおり,,アイスボディ ゆきがくれ (くだけるよろい),1.1,41.0/d
584,バイバニラ,Vanilluxe,71,95,85,110,95,79,535,こおり,,アイスボディ ゆきふらし (くだけるよろい),1.3,57.5/c
585,シキジカ,Deerling,60,60,50,40,50,75,335,ノーマル,くさ,ようりょくそ そうしょく (てんのめぐみ),0.6,19.5/e
586,メブキジカ,Sawsbuck,80,100,70,60,70,95,475,ノーマル,くさ,ようりょくそ そうしょく (てんのめぐみ),1.9,92.5/c
587,エモンガ,Emolga,55,75,60,75,60,103,428,でんき,ひこう,せいでんき (でんきエンジン),0.4,5.0/f
588,カブルモ,Karrablast,50,75,45,40,45,60,315,むし,,むしのしらせ だっぴ (ノーガード),0.5,5.9/f
589,シュバルゴ,Escavalier,70,135,105,60,105,20,495,むし,はがね,むしのしらせ シェルアーマー (ぼうじん),1.0,33.0/d
590,タマゲタケ,Foongus,69,55,45,55,55,15,294,くさ,どく,ほうし (さいせいりょく),0.2,1.0/f
591,モロバレル,Amoonguss,114,85,70,85,80,30,464,くさ,どく,ほうし (さいせいりょく),0.6,10.5/e
592,プルリル,Frillish,55,40,50,65,85,40,335,みず,ゴースト,ちょすい のろわれボディ (しめりけ),1.2,33.0/d
593,ブルンゲル,Jellicent,100,60,70,85,105,60,480,みず,ゴースト,ちょすい のろわれボディ (しめりけ),2.2,135.0/b
594,ママンボウ,Alomomola,165,75,80,40,45,65,470,みず,,いやしのこころ うるおいボディ (さいせいりょく),1.2,31.6/d
595,バチュル,Joltik,50,47,50,57,50,65,319,むし,でんき,ふくがん きんちょうかん (むしのしらせ),0.1,0.6/f
596,デンチュラ,Galvantula,70,77,60,97,60,108,472,むし,でんき,ふくがん きんちょうかん (むしのしらせ),0.8,14.3/e
597,テッシード,Ferroseed,44,50,91,24,86,10,305,くさ,はがね,てつのトゲ (てつのトゲ),0.6,18.8/e
598,ナットレイ,Ferrothorn,74,94,131,54,116,20,489,くさ,はがね,てつのトゲ (きけんよち),1.0,110.0/b
599,ギアル,Klink,40,55,70,45,60,30,300,はがね,,プラス マイナス (クリアボディ),0.3,21.0/e
600,ギギアル,Klang,60,80,95,70,85,50,440,はがね,,プラス マイナス (クリアボディ),0.6,51.0/c
601,ギギギアル,Klinklang,60,100,115,70,85,90,520,はがね,,プラス マイナス (クリアボディ),0.6,81.0/c
602,シビシラス,Tynamo,35,55,40,45,40,60,275,でんき,,ふゆう,0.2,0.3/f
603,シビビール,Eelektrik,65,85,70,75,70,40,405,でんき,,ふゆう,1.2,22.0/e
604,シビルドン,Eelektross,85,115,80,105,80,50,515,でんき,,ふゆう,2.1,80.5/c
605,リグレー,Elgyem,55,55,55,85,55,30,335,エスパー,,テレパシー シンクロ (アナライズ),0.5,9.0/f
606,オーベム,Beheeyem,75,75,75,125,95,40,485,エスパー,,テレパシー シンクロ (アナライズ),1.0,34.5/d
607,ヒトモシ,Litwick,50,30,55,65,55,20,275,ゴースト,ほのお,もらいび ほのおのからだ (すりぬけ),0.3,3.1/f
608,ランプラー,Lampent,60,40,60,95,60,55,370,ゴースト,ほのお,もらいび ほのおのからだ (すりぬけ),0.6,13.0/e
609,シャンデラ,Chandelure,60,55,90,145,90,80,520,ゴースト,ほのお,もらいび ほのおのからだ (すりぬけ),1.0,34.3/d
610,キバゴ,Axew,46,87,60,30,40,57,320,ドラゴン,,とうそうしん かたやぶり (きんちょうかん),0.6,18.0/e
611,オノンド,Fraxure,66,117,70,40,50,67,410,ドラゴン,,とうそうしん かたやぶり (きんちょうかん),1.0,36.0/d
